RCID	OBJL	BOY_FIELD	BOY_VALUE	LON	LAT
4884	BOYLAT	BOYLAT	1.0	113.1391389	22.0029167
4886	BOYLAT	BOYLAT	4.0	113.1321111	22.0084167
4889	BOYLAT	BOYLAT	4.0	113.1355556	22.0071667
259	BOYCAR	BOYCAR	4.0	113.139468	22.009635
260	BOYCAR	BOYCAR	4.0	113.141857	22.002746
261	BOYCAR	BOYCAR	4.0	113.145218	22.00119
262	BOYCAR	BOYCAR	4.0	113.1415278	22.0005556
263	BOYCAR	BOYCAR	4.0	113.150245	21.993385
264	BOYCAR	BOYCAR	4.0	113.157995	21.983718
265	BOYCAR	BOYCAR	4.0	113.209338	21.955967
266	BOYCAR	BOYCAR	4.0	113.214089	21.912467
267	BOYCAR	BOYCAR	4.0	113.218559	21.900608
268	BOYCAR	BOYCAR	4.0	113.196555	21.946554
269	BOYCAR	BOYCAR	4.0	113.195723	21.941221
270	BOYCAR	BOYCAR	4.0	113.304107	21.925552
271	BOYCAR	BOYCAR	4.0	113.230055	21.897802
272	BOYCAR	BOYCAR	4.0	113.214022	21.86622
8103	BOYSPP	BOYSPP	4.0	113.065398	21.7456852
8104	BOYSPP	BOYSPP	4.0	113.0637434	21.7431998
8126	BOYSPP	BOYSPP	4.0	112.925	21.65
2349	BOYLAT	BOYLAT	4.0	112.828683	21.950822
2350	BOYLAT	BOYLAT	4.0	112.827487	21.942099
2351	BOYLAT	BOYLAT	4.0	112.826171	21.933889
2352	BOYLAT	BOYLAT	4.0	112.827069	21.923497
2353	BOYLAT	BOYLAT	4.0	112.827521	21.892328
2354	BOYLAT	BOYLAT	4.0	112.827887	21.902774
2355	BOYLAT	BOYLAT	4.0	112.826832	21.91316
2356	BOYLAT	BOYLAT	4.0	112.719998	21.796749
2358	BOYLAT	BOYLAT	4.0	112.680165	21.806082
927	BOYSPP	BOYSPP	4.0	112.9917222	21.7583889
311	BOYLAT	BOYLAT	1.0	112.94745	21.747037
312	BOYLAT	BOYLAT	2.0	112.945421	21.746253
313	BOYLAT	BOYLAT	1.0	112.937681	21.76964
314	BOYLAT	BOYLAT	2.0	112.935646	21.768855
315	BOYLAT	BOYLAT	1.0	112.927899	21.792211
316	BOYLAT	BOYLAT	2.0	112.925852	21.791482
317	BOYLAT	BOYLAT	2.0	112.91508	21.816368
318	BOYLAT	BOYLAT	1.0	112.917236	21.820877
319	BOYLAT	BOYLAT	2.0	112.9199	21.845997
320	BOYLAT	BOYLAT	1.0	112.92435	21.852056
321	BOYLAT	BOYLAT	2.0	112.915677	21.851375
322	BOYLAT	BOYLAT	1.0	112.918907	21.812874
323	BOYLAT	BOYLAT	1.0	112.9171	21.840534
324	BOYLAT	BOYLAT	2.0	112.91496	21.840428
325	BOYLAT	BOYLAT	1.0	112.917414	21.84486
261	BOYSAW	BOYSAW	4.0	112.907211	21.834834
327	BOYISD	BOYISD	4.0	112.878111	21.868219
326	BOYCAR	BOYCAR	4.0	112.918763	21.853376
14451	BOYSPP	BOYSPP	4.0	112.8285	21.5454167
8930	BOYLAT	BOYLAT	4.0	112.68026	21.770022
6316	BOYSPP	BOYSPP	4.0	112.421662	21.81669
8309	BOYSPP	BOYSPP	4.0	112.4474722	21.5958333
6303	BOYLAT	BOYLAT	4.0	112.422136	21.660833
6304	BOYLAT	BOYLAT	4.0	112.419852	21.644361
6305	BOYLAT	BOYLAT	4.0	112.423744	21.693387
6306	BOYLAT	BOYLAT	4.0	112.423331	21.709524
6307	BOYLAT	BOYLAT	4.0	112.425162	21.725719
6308	BOYLAT	BOYLAT	4.0	112.424689	21.738302
6309	BOYLAT	BOYLAT	4.0	112.429939	21.753772
6310	BOYLAT	BOYLAT	4.0	112.436804	21.770664
6311	BOYLAT	BOYLAT	4.0	112.4288	21.787885
6312	BOYLAT	BOYLAT	4.0	112.422328	21.807023
6315	BOYLAT	BOYLAT	4.0	112.421551	21.676859
6287	BOYISD	BOYISD	4.0	112.415691	21.623751
6028	BOYSPP	BOYSPP	4.0	112.419832	21.822277
6029	BOYLAT	BOYLAT	4.0	112.416804	21.8235
6030	BOYLAT	BOYLAT	4.0	112.412276	21.833583
6031	BOYLAT	BOYLAT	4.0	112.412776	21.850082
6032	BOYLAT	BOYLAT	4.0	112.411026	21.86661
6033	BOYLAT	BOYLAT	4.0	112.411637	21.880137
6034	BOYLAT	BOYLAT	4.0	112.406276	21.893137
6035	BOYLAT	BOYLAT	4.0	112.404554	21.906331
6036	BOYLAT	BOYLAT	4.0	112.398971	21.92272
6037	BOYLAT	BOYLAT	4.0	112.395027	21.931442
6038	BOYLAT	BOYLAT	4.0	112.384888	21.954608
6039	BOYLAT	BOYLAT	4.0	112.382055	21.964191
6040	BOYLAT	BOYLAT	4.0	112.380999	21.975941
6041	BOYLAT	BOYLAT	4.0	112.369583	21.990219
6042	BOYLAT	BOYLAT	4.0	112.368444	22.006635
6043	BOYLAT	BOYLAT	4.0	112.405415	21.896082
6044	BOYLAT	BOYLAT	4.0	112.407387	21.896276
6045	BOYLAT	BOYLAT	4.0	112.405276	21.900637
6046	BOYLAT	BOYLAT	4.0	112.407137	21.900609
23822	BOYSPP	BOYSPP	4.0	111.8307778	21.6665278
20126	BOYLAT	BOYLAT	4.0	111.719276	21.753939
20127	BOYLAT	BOYLAT	4.0	111.716415	21.747162
20128	BOYLAT	BOYLAT	4.0	111.720249	21.743162
20129	BOYLAT	BOYLAT	4.0	111.728026	21.739634
20130	BOYLAT	BOYLAT	4.0	111.741415	21.735884
20131	BOYLAT	BOYLAT	4.0	111.742915	21.735023
20132	BOYLAT	BOYLAT	4.0	111.755415	21.731301
20133	BOYLAT	BOYLAT	4.0	111.75672	21.729912
20134	BOYLAT	BOYLAT	4.0	111.767192	21.723023
20135	BOYLAT	BOYLAT	4.0	111.769331	21.723023
20136	BOYLAT	BOYLAT	4.0	111.779609	21.719135
20137	BOYLAT	BOYLAT	4.0	111.778053	21.71869
20139	BOYLAT	BOYLAT	4.0	111.8108056	21.7023333
20140	BOYLAT	BOYLAT	4.0	111.8141111	21.6936111
20141	BOYLAT	BOYLAT	4.0	111.8114722	21.6931389
20142	BOYLAT	BOYLAT	4.0	111.8194722	21.6794167
20143	BOYLAT	BOYLAT	4.0	111.8166667	21.6787222
20144	BOYLAT	BOYLAT	4.0	111.8175833	21.6602778
20145	BOYLAT	BOYLAT	4.0	111.8208056	21.6588611
20146	BOYLAT	BOYLAT	4.0	111.8116944	21.6450833
20147	BOYLAT	BOYLAT	4.0	111.8086111	21.6277778
20148	BOYLAT	BOYLAT	4.0	111.8027778	21.6018333
20149	BOYLAT	BOYLAT	4.0	111.7976389	21.5826389
20150	BOYLAT	BOYLAT	4.0	111.8014444	21.5828333
20151	BOYLAT	BOYLAT	4.0	111.7949167	21.5690278
20152	BOYLAT	BOYLAT	4.0	111.7985833	21.5685556
20153	BOYLAT	BOYLAT	4.0	111.7911667	21.5503056
20154	BOYLAT	BOYLAT	4.0	111.7948333	21.5498333
20157	BOYLAT	BOYLAT	4.0	111.7874722	21.5318333
20158	BOYLAT	BOYLAT	4.0	111.7911111	21.5311944
20167	BOYLAT	BOYLAT	4.0	111.72061	21.741912
20168	BOYLAT	BOYLAT	4.0	111.717249	21.747662
20169	BOYLAT	BOYLAT	4.0	111.7873889	21.7173611
20171	BOYLAT	BOYLAT	2.0	111.808692	21.71019
20172	BOYLAT	BOYLAT	4.0	111.8040833	21.6169722
20173	BOYLAT	BOYLAT	4.0	111.8063056	21.7068056
20174	BOYLAT	BOYLAT	4.0	111.728804	21.740079
20175	BOYLAT	BOYLAT	4.0	111.791025	21.713829
20176	BOYLAT	BOYLAT	4.0	111.791553	21.714607
23745	BOYLAT	BOYLAT	1.0	111.8073056	21.7129167
23755	BOYLAT	BOYLAT	4.0	111.8060833	21.6013611
23758	BOYLAT	BOYLAT	4.0	111.8050833	21.6286389
23761	BOYLAT	BOYLAT	4.0	111.8090556	21.6995556
23773	BOYLAT	BOYLAT	4.0	111.8000278	21.7118611
23776	BOYLAT	BOYLAT	4.0	111.7868611	21.7167222
23779	BOYLAT	BOYLAT	4.0	111.8060278	21.7091389
23782	BOYLAT	BOYLAT	4.0	111.8065556	21.7121389
23785	BOYLAT	BOYLAT	4.0	111.8043056	21.71375
23788	BOYLAT	BOYLAT	4.0	111.8068333	21.7225833
23791	BOYLAT	BOYLAT	4.0	111.8088333	21.7233889
23794	BOYLAT	BOYLAT	4.0	111.8106111	21.7315833
23816	BOYLAT	BOYLAT	1.0	111.8203056	21.6684722
23797	BOYCAR	BOYCAR	4.0	111.8128056	21.7328333
23813	BOYCAR	BOYCAR	4.0	111.8231389	21.6615833
23819	BOYCAR	BOYCAR	4.0	111.8241111	21.66975
2161	BOYSPP	BOYSPP	4.0	111.667608	21.529636
2162	BOYSPP	BOYSPP	4.0	111.665858	21.529331
3823	BOYSPP	BOYSPP	4.0	111.6665833	21.5245278
2141	BOYLAT	BOYLAT	1.0	111.674494	21.541912
2142	BOYLAT	BOYLAT	1.0	111.672554	21.540996
2143	BOYLAT	BOYLAT	1.0	111.676385	21.537164
2144	BOYLAT	BOYLAT	1.0	111.687636	21.536773
2145	BOYLAT	BOYLAT	1.0	111.68011	21.536579
2146	BOYLAT	BOYLAT	2.0	111.680361	21.534135
2147	BOYLAT	BOYLAT	1.0	111.672632	21.534024
2148	BOYLAT	BOYLAT	2.0	111.68533	21.533887
2149	BOYLAT	BOYLAT	1.0	111.691911	21.532607
2150	BOYLAT	BOYLAT	2.0	111.690328	21.531163
2151	BOYLAT	BOYLAT	2.0	111.694603	21.526969
2152	BOYLAT	BOYLAT	1.0	111.696195	21.528413
2153	BOYLAT	BOYLAT	2.0	111.682399	21.534191
2154	BOYLAT	BOYLAT	2.0	111.688014	21.532868
2155	BOYCAR	BOYCAR	4.0	111.673722	21.534941
511	BOYSPP	BOYSPP	1.0	111.454787	21.517228
512	BOYSPP	BOYSPP	4.0	111.346998	21.454554
513	BOYSPP	BOYSPP	4.0	111.359748	21.438526
514	BOYSPP	BOYSPP	4.0	111.338332	21.432693
515	BOYSPP	BOYSPP	4.0	111.373165	21.429526
516	BOYSPP	BOYSPP	4.0	111.360998	21.41136
517	BOYSPP	BOYSPP	4.0	111.542356	21.386027
518	BOYSPP	BOYSPP	4.0	111.377276	21.385611
1533	BOYSPP	BOYSPP	4.0	111.315777	21.440998
1534	BOYSPP	BOYSPP	4.0	111.310332	21.422943
523	BOYLAT	BOYLAT	4.0	111.454113	21.509827
524	BOYLAT	BOYLAT	4.0	111.411303	21.508358
525	BOYLAT	BOYLAT	4.0	111.407331	21.496664
526	BOYLAT	BOYLAT	4.0	111.409553	21.496136
1340	BOYLAT	BOYLAT	1.0	111.4113056	21.4449722
1344	BOYLAT	BOYLAT	2.0	111.4088889	21.4448611
1347	BOYLAT	BOYLAT	1.0	111.4104167	21.4603333
1350	BOYLAT	BOYLAT	2.0	111.408	21.4601944
1353	BOYLAT	BOYLAT	1.0	111.40975	21.4725556
1356	BOYLAT	BOYLAT	2.0	111.40725	21.47375
1359	BOYLAT	BOYLAT	1.0	111.4090833	21.4861389
1362	BOYLAT	BOYLAT	2.0	111.4061389	21.4909444
1519	BOYLAT	BOYLAT	2.0	111.292305	21.423888
1520	BOYLAT	BOYLAT	1.0	111.295221	21.423138
1521	BOYLAT	BOYLAT	2.0	111.293971	21.419249
1522	BOYLAT	BOYLAT	1.0	111.303499	21.399555
1523	BOYLAT	BOYLAT	2.0	111.30111	21.398944
1524	BOYLAT	BOYLAT	1.0	111.310638	21.379361
1525	BOYLAT	BOYLAT	2.0	111.308277	21.378638
2019	BOYLAT	BOYLAT	4.0	111.304	21.4289167
2024	BOYLAT	BOYLAT	4.0	111.3015833	21.4295556
510	BOYISD	BOYISD	4.0	111.402442	21.472776
1526	BOYISD	BOYISD	4.0	111.287999	21.395833
1527	BOYISD	BOYISD	4.0	111.283333	21.395555
1528	BOYISD	BOYISD	4.0	111.281111	21.417638
1529	BOYISD	BOYISD	4.0	111.277134	21.416472
1530	BOYISD	BOYISD	4.0	111.275472	21.408332
509	BOYCAR	BOYCAR	4.0	111.382498	21.460276
1531	BOYCAR	BOYCAR	4.0	111.293471	21.433304
1532	BOYCAR	BOYCAR	4.0	111.287388	21.427332
2001	BOYCAR	BOYCAR	4.0	111.4118056	21.4971667
2027	BOYCAR	BOYCAR	4.0	111.3060556	21.4321389
90	BOYSPP	BOYSPP	4.0	111.188107	21.378109
93	BOYSPP	BOYSPP	4.0	111.179107	21.371026
102	BOYSPP	BOYSPP	4.0	111.180024	21.395331
111	BOYSPP	BOYSPP	4.0	111.232912	21.493802
132	BOYSPP	BOYSPP	4.0	111.165686	21.388332
261	BOYSPP	BOYSPP	4.0	111.271073	21.416526
303	BOYSPP	BOYSPP	4.0	111.1744334	21.3721934
306	BOYSPP	BOYSPP	4.0	111.167463	21.373638
309	BOYSPP	BOYSPP	4.0	111.163797	21.379804
23545	BOYSPP	BOYSPP	4.0	111.0878894	21.470643
2	BOYLAT	BOYLAT	4.0	111.030606	21.487502
5	BOYLAT	BOYLAT	1.0	111.072185	21.483544
11	BOYLAT	BOYLAT	4.0	111.241681	21.463827
14	BOYLAT	BOYLAT	4.0	111.239231	21.46299
17	BOYLAT	BOYLAT	4.0	111.229364	21.449268
20	BOYLAT	BOYLAT	4.0	111.23112	21.445684
23	BOYLAT	BOYLAT	4.0	111.2266944	21.4369167
26	BOYLAT	BOYLAT	4.0	111.229615	21.436519
31	BOYLAT	BOYLAT	4.0	111.2263056	21.4229444
34	BOYLAT	BOYLAT	4.0	111.2288333	21.4226389
37	BOYLAT	BOYLAT	4.0	111.211936	21.416109
40	BOYLAT	BOYLAT	4.0	111.2241944	21.4088611
45	BOYLAT	BOYLAT	4.0	111.2282222	21.4083889
48	BOYLAT	BOYLAT	4.0	111.2300833	21.3953889
51	BOYLAT	BOYLAT	4.0	111.185269	21.393608
59	BOYLAT	BOYLAT	4.0	111.0368333	21.4886944
126	BOYLAT	BOYLAT	4.0	111.23899	21.478442
161	BOYLAT	BOYLAT	4.0	111.238407	21.476497
172	BOYLAT	BOYLAT	4.0	111.239212	21.481025
200	BOYLAT	BOYLAT	1.0	111.1219104	21.385131
202	BOYLAT	BOYLAT	2.0	111.119103	21.384721
218	BOYLAT	BOYLAT	2.0	111.1047898	21.4485783
230	BOYLAT	BOYLAT	4.0	111.0007033	21.3678906
293	BOYLAT	BOYLAT	2.0	111.089548	21.467942
297	BOYLAT	BOYLAT	4.0	111.048854	21.490719
300	BOYLAT	BOYLAT	4.0	111.042299	21.488858
327	BOYLAT	BOYLAT	1.0	111.116298	21.405609
329	BOYLAT	BOYLAT	2.0	111.114603	21.405276
331	BOYLAT	BOYLAT	1.0	111.111881	21.425054
333	BOYLAT	BOYLAT	2.0	111.110214	21.424748
335	BOYLAT	BOYLAT	1.0	111.109298	21.436498
337	BOYLAT	BOYLAT	2.0	111.107548	21.436192
339	BOYLAT	BOYLAT	1.0	111.106492	21.448609
341	BOYLAT	BOYLAT	4.0	110.983939	21.377805
344	BOYLAT	BOYLAT	4.0	110.9869252	21.4036754
347	BOYLAT	BOYLAT	4.0	110.984439	21.409887
24037	BOYLAT	BOYLAT	4.0	111.0338056	21.4907222
24042	BOYLAT	BOYLAT	4.0	111.0304167	21.4997778
78	BOYISD	BOYISD	4.0	111.1225141	21.4308377
81	BOYISD	BOYISD	4.0	111.1311489	21.4250831
84	BOYISD	BOYISD	4.0	111.066664	21.425553
129	BOYISD	BOYISD	4.0	111.139519	21.44122
190	BOYISD	BOYISD	4.0	111.262295	21.412943
220	BOYISD	BOYISD	4.0	111.074938	21.47922
223	BOYISD	BOYISD	4.0	111.097437	21.460386
264	BOYISD	BOYISD	4.0	111.142214	21.446303
313	BOYISD	BOYISD	4.0	111.0541044	21.4456686
316	BOYISD	BOYISD	4.0	111.1304933	21.4561443
319	BOYISD	BOYISD	4.0	111.068743	21.43222
322	BOYISD	BOYISD	4.0	111.067882	21.437748
325	BOYISD	BOYISD	4.0	110.995383	21.408776
350	BOYISD	BOYISD	4.0	110.985466	21.404499
359	BOYISD	BOYISD	4.0	111.143213	21.450443
141	BOYCAR	BOYCAR	4.0	111.063604	21.487358
17616	BOYSPP	BOYSPP	4.0	110.619384	21.215691
17605	BOYLAT	BOYLAT	4.0	110.578024	21.215247
17606	BOYLAT	BOYLAT	4.0	110.510193	21.213973
17607	BOYLAT	BOYLAT	4.0	110.612827	21.213635
17608	BOYLAT	BOYLAT	4.0	110.557385	21.205802
17609	BOYLAT	BOYLAT	4.0	110.475275	21.205386
17610	BOYLAT	BOYLAT	4.0	110.60769	21.218052
17611	BOYLAT	BOYLAT	1.0	110.600796	21.059167
17612	BOYLAT	BOYLAT	2.0	110.599157	21.0555
17614	BOYLAT	BOYLAT	1.0	110.617838	21.052667
26203	BOYSPP	BOYSPP	4.0	110.414168	21.18474
26204	BOYSPP	BOYSPP	4.0	110.42571	21.184675
26205	BOYSPP	BOYSPP	4.0	110.424084	21.176219
26206	BOYSPP	BOYSPP	4.0	110.370985	21.100553
26207	BOYSPP	BOYSPP	4.0	110.523938	21.093241
26208	BOYSPP	BOYSPP	4.0	110.572695	21.080942
26209	BOYSPP	BOYSPP	4.0	110.449998	21.096665
26210	BOYSPP	BOYSPP	4.0	110.403082	21.100082
26211	BOYSPP	BOYSPP	4.0	110.401082	21.097638
25990	BOYLAT	BOYLAT	1.0	110.424498	21.198952
25991	BOYLAT	BOYLAT	4.0	110.457381	21.196558
25992	BOYLAT	BOYLAT	4.0	110.435192	21.186216
25993	BOYLAT	BOYLAT	2.0	110.418385	21.181885
25994	BOYLAT	BOYLAT	4.0	110.409827	21.180391
25995	BOYLAT	BOYLAT	4.0	110.412416	21.176608
25996	BOYLAT	BOYLAT	4.0	110.425114	21.172303
25997	BOYLAT	BOYLAT	4.0	110.428752	21.169165
25998	BOYLAT	BOYLAT	1.0	110.413225	21.159278
26000	BOYLAT	BOYLAT	4.0	110.385492	21.117156
26001	BOYLAT	BOYLAT	4.0	110.402582	21.148581
26002	BOYLAT	BOYLAT	4.0	110.405527	21.145331
26003	BOYLAT	BOYLAT	4.0	110.41375	21.1275556
26004	BOYLAT	BOYLAT	4.0	110.401749	21.13225
26005	BOYLAT	BOYLAT	4.0	110.394499	21.1314722
26006	BOYLAT	BOYLAT	4.0	110.407804	21.129804
26007	BOYLAT	BOYLAT	4.0	110.40286	21.15122
26008	BOYLAT	BOYLAT	4.0	110.454859	21.190747
26009	BOYLAT	BOYLAT	4.0	110.485995	21.074444
26010	BOYLAT	BOYLAT	4.0	110.464665	21.071388
26011	BOYLAT	BOYLAT	4.0	110.4609722	21.0693056
26012	BOYLAT	BOYLAT	4.0	110.465939	21.069333
26013	BOYLAT	BOYLAT	4.0	110.463523	21.065444
26016	BOYLAT	BOYLAT	4.0	110.426659	21.172914
26017	BOYLAT	BOYLAT	4.0	110.427799	21.168
26019	BOYLAT	BOYLAT	4.0	110.4036111	21.1398333
26020	BOYLAT	BOYLAT	4.0	110.403277	21.1416389
26021	BOYLAT	BOYLAT	4.0	110.452193	21.189053
26022	BOYLAT	BOYLAT	4.0	110.445137	21.186692
26023	BOYLAT	BOYLAT	4.0	110.456442	21.19708
26024	BOYLAT	BOYLAT	4.0	110.489133	21.071305
26025	BOYLAT	BOYLAT	4.0	110.483606	21.069861
26026	BOYLAT	BOYLAT	1.0	110.530883	21.0895
26027	BOYLAT	BOYLAT	4.0	110.454692	21.066472
26028	BOYLAT	BOYLAT	4.0	110.452443	21.065777
26029	BOYLAT	BOYLAT	4.0	110.449609	21.064916
26033	BOYLAT	BOYLAT	2.0	110.532941	21.079888
26034	BOYLAT	BOYLAT	1.0	110.448415	21.093888
26035	BOYLAT	BOYLAT	1.0	110.499747	21.084666
26036	BOYLAT	BOYLAT	1.0	110.485553	21.081555
26037	BOYLAT	BOYLAT	2.0	110.478387	21.075888
26038	BOYLAT	BOYLAT	1.0	110.471776	21.081027
26039	BOYLAT	BOYLAT	2.0	110.461053	21.072055
26040	BOYLAT	BOYLAT	1.0	110.458776	21.085332
26041	BOYLAT	BOYLAT	2.0	110.451859	21.083249
26042	BOYLAT	BOYLAT	2.0	110.439276	21.098471
26043	BOYLAT	BOYLAT	2.0	110.42511	21.11561
26044	BOYLAT	BOYLAT	2.0	110.409888	21.132304
26045	BOYLAT	BOYLAT	1.0	110.416999	21.132443
26046	BOYLAT	BOYLAT	2.0	110.40936	21.142915
26047	BOYLAT	BOYLAT	1.0	110.413304	21.149665
26048	BOYLAT	BOYLAT	2.0	110.568746	21.065805
26049	BOYLAT	BOYLAT	1.0	110.41586	21.167692
29643	BOYLAT	BOYLAT	4.0	110.4302222	21.0852778
29664	BOYLAT	BOYLAT	4.0	110.4528889	21.0765278
29667	BOYLAT	BOYLAT	4.0	110.4471667	21.0790833
29670	BOYLAT	BOYLAT	4.0	110.4446111	21.0760556
29673	BOYLAT	BOYLAT	4.0	110.44125	21.0813056
29676	BOYLAT	BOYLAT	4.0	110.4319444	21.0842222
29679	BOYLAT	BOYLAT	4.0	110.4334444	21.08625
29682	BOYLAT	BOYLAT	4.0	110.4192778	21.0953333
26229	BOYISD	BOYISD	4.0	110.482304	21.124219
26230	BOYISD	BOYISD	4.0	110.435818	21.089155
26231	BOYISD	BOYISD	4.0	110.398582	21.09786
26215	BOYCAR	BOYCAR	4.0	110.444395	21.166973
26216	BOYCAR	BOYCAR	4.0	110.413543	21.153266
26217	BOYCAR	BOYCAR	4.0	110.453425	21.149017
26218	BOYCAR	BOYCAR	4.0	110.462166	21.137665
26219	BOYCAR	BOYCAR	4.0	110.48291	21.126166
26221	BOYCAR	BOYCAR	4.0	110.388177	21.101834
26222	BOYCAR	BOYCAR	4.0	110.397544	21.099788
26223	BOYCAR	BOYCAR	4.0	110.40614	21.099085
26224	BOYCAR	BOYCAR	4.0	110.413187	21.095924
26226	BOYCAR	BOYCAR	4.0	110.451943	21.074166
26228	BOYCAR	BOYCAR	4.0	110.500692	21.075027
29646	BOYCAR	BOYCAR	4.0	110.4239722	21.0892222
29661	BOYCAR	BOYCAR	4.0	110.4533056	21.0795278
29720	BOYCAR	BOYCAR	4.0	110.4544444	21.0683611
15016	BOYLAT	BOYLAT	4.0	110.399138	21.377135
15017	BOYLAT	BOYLAT	4.0	110.400665	21.375274
15018	BOYLAT	BOYLAT	4.0	110.407721	21.36733
15019	BOYLAT	BOYLAT	4.0	110.415026	21.356552
15020	BOYLAT	BOYLAT	2.0	110.416137	21.349441
15021	BOYLAT	BOYLAT	1.0	110.41811	21.349136
15022	BOYLAT	BOYLAT	2.0	110.414658	21.337108
15023	BOYLAT	BOYLAT	1.0	110.416582	21.33708
15024	BOYLAT	BOYLAT	1.0	110.415473	21.327942
15025	BOYLAT	BOYLAT	1.0	110.418693	21.305942
15026	BOYLAT	BOYLAT	1.0	110.420857	21.295856
15027	BOYLAT	BOYLAT	2.0	110.414701	21.275935
15028	BOYLAT	BOYLAT	2.0	110.409211	21.262471
15029	BOYLAT	BOYLAT	1.0	110.416387	21.255998
15030	BOYLAT	BOYLAT	2.0	110.413	21.2551389
15031	BOYLAT	BOYLAT	1.0	110.422206	21.248949
15032	BOYLAT	BOYLAT	2.0	110.41951	21.247415
15033	BOYLAT	BOYLAT	2.0	110.430676	21.233304
15034	BOYLAT	BOYLAT	1.0	110.434893	21.217384
15036	BOYLAT	BOYLAT	4.0	110.410331	21.363802
15038	BOYLAT	BOYLAT	1.0	110.413036	21.262834
15039	BOYLAT	BOYLAT	1.0	110.417415	21.275248
15040	BOYLAT	BOYLAT	1.0	110.420783	21.284638
15041	BOYLAT	BOYLAT	4.0	110.386082	21.39519
15042	BOYLAT	BOYLAT	4.0	110.384749	21.401857
15043	BOYLAT	BOYLAT	1.0	110.416162	21.313942
15044	BOYLAT	BOYLAT	1.0	110.417523	21.308415
15045	BOYLAT	BOYLAT	4.0	110.40161	21.261419
15046	BOYLAT	BOYLAT	4.0	110.414471	21.325442
15047	BOYLAT	BOYLAT	4.0	110.41536	21.322386
15048	BOYLAT	BOYLAT	4.0	110.415387	21.325469
15049	BOYLAT	BOYLAT	4.0	110.414443	21.322358
15050	BOYCAR	BOYCAR	4.0	110.422748	21.301387
15051	BOYCAR	BOYCAR	4.0	110.417913	21.311525
15052	BOYCAR	BOYCAR	4.0	110.399582	21.262915
11427	BOYSPP	BOYSPP	4.0	110.6093867	21.0258851
11428	BOYSPP	BOYSPP	4.0	110.6059167	21.027
11433	BOYSPP	BOYSPP	4.0	110.7326731	20.7986644
11434	BOYSPP	BOYSPP	4.0	110.734107	20.7991672
9786	BOYLAT	BOYLAT	4.0	110.603645	20.800518
9789	BOYLAT	BOYLAT	2.0	110.602693	21.038967
9790	BOYLAT	BOYLAT	2.0	110.607218	21.023052
9791	BOYLAT	BOYLAT	1.0	110.609915	21.02369
9792	BOYLAT	BOYLAT	2.0	110.611026	21.007217
9793	BOYLAT	BOYLAT	1.0	110.613804	21.007717
9794	BOYLAT	BOYLAT	2.0	110.614913	20.99147
9795	BOYLAT	BOYLAT	1.0	110.61797	20.990912
9802	BOYLAT	BOYLAT	4.0	110.758094	20.81372
9809	BOYLAT	BOYLAT	2.0	110.778124	21.030347
9810	BOYLAT	BOYLAT	1.0	110.758125	21.036606
9811	BOYLAT	BOYLAT	1.0	110.67832	21.045661
9812	BOYLAT	BOYLAT	2.0	110.67782	21.041717
9813	BOYLAT	BOYLAT	1.0	110.65821	21.047939
9814	BOYLAT	BOYLAT	2.0	110.657737	21.044014
9815	BOYLAT	BOYLAT	1.0	110.637738	21.050272
9816	BOYLAT	BOYLAT	2.0	110.637265	21.046347
9819	BOYLAT	BOYLAT	2.0	110.757597	21.032662
9820	BOYLAT	BOYLAT	1.0	110.738542	21.038847
9821	BOYLAT	BOYLAT	2.0	110.738042	21.034884
9822	BOYLAT	BOYLAT	1.0	110.718375	21.041134
9823	BOYLAT	BOYLAT	2.0	110.717903	21.037162
9824	BOYLAT	BOYLAT	1.0	110.698348	21.043384
9825	BOYLAT	BOYLAT	2.0	110.697848	21.039439
9826	BOYLAT	BOYLAT	2.0	110.616599	21.048661
9831	BOYLAT	BOYLAT	1.0	110.778624	21.034292
9854	BOYCAR	BOYCAR	4.0	110.674164	20.881942
9855	BOYCAR	BOYCAR	4.0	110.634164	20.812499
9856	BOYCAR	BOYCAR	4.0	110.587499	20.839998
9858	BOYCAR	BOYCAR	4.0	110.591657	20.849032
5555	BOYSPP	BOYSPP	4.0	110.191916	20.977079
5556	BOYSPP	BOYSPP	4.0	110.189944	20.980163
5557	BOYSPP	BOYSPP	4.0	110.187916	20.983218
5506	BOYLAT	BOYLAT	4.0	110.40891	20.895242
5507	BOYLAT	BOYLAT	4.0	110.239087	20.89133
5508	BOYLAT	BOYLAT	4.0	110.268987	20.891102
5509	BOYLAT	BOYLAT	4.0	110.31054	20.88995
5510	BOYLAT	BOYLAT	4.0	110.356872	20.887695
5513	BOYLAT	BOYLAT	4.0	110.220554	20.917219
5514	BOYLAT	BOYLAT	4.0	110.184166	20.972218
5515	BOYLAT	BOYLAT	4.0	110.221554	20.87097
5519	BOYLAT	BOYLAT	4.0	110.251859	20.89997
5520	BOYLAT	BOYLAT	4.0	110.213138	20.989857
5522	BOYLAT	BOYLAT	1.0	110.198443	20.942191
5523	BOYLAT	BOYLAT	2.0	110.196388	20.941719
5524	BOYLAT	BOYLAT	1.0	110.196666	20.949136
5525	BOYLAT	BOYLAT	2.0	110.19411	20.948663
1544	BOYSPP	BOYSPP	4.0	110.5387383	20.8896441
1545	BOYSPP	BOYSPP	4.0	110.5372106	20.8887156
481	BOYLAT	BOYLAT	4.0	110.5331667	20.9252222
